source_id,rMedGeo,rLoGeo,rHiGeo,rMedKinogeo,rLoKinogeo,rHiKinogeo,vRaMedKinogeo,vRaLoKinogeo,vRaHiKinogeo,vDecMedKinogeo,vDecLoKinogeo,vDecHiKinogeo,rvraCorrKinogeo,rvdecCorrKinogeo,vravdecCorrKinogeo
3490310808091697920,2.06366848014251,1.728260954705216,2.5581107475350766,2.0557660219375666,1.7549219766148765,2.403129323295524,-105.44298233052442,-123.28742075496402,-89.3542041504473,36.26884881731016,30.83556447172179,42.91283521640797,-8.176199306555276,2.817546562127829,-0.9940485725328982
3490310876811168640,5.665460412110917,3.261851031903543,9.045898096075701,3.9389781454873782,2.7450018339231583,5.4172929075768055,-7.869082078451124,-13.247544993597737,-4.205855292670612,-52.147239788225505,-71.81438529645378,-36.949047483357575,-3.941079392270626,-21.9057666706809,0.5807050845843001
3490311220408571008,0.7734744612250625,0.5738098469021888,1.1366282827597045,0.78799252395152,0.5798738547229361,1.1380130970873337,3.2519906802231024,1.630200899080192,5.26893685705895,-29.287199987000392,-42.404168952029295,-21.672106305174392,0.22188750003589344,-2.8748581414633194,-0.4213036558523542
3490311224705022592,0.22133097254478196,0.217547355208589,0.2250456059754095,0.22110892310878102,0.21768590240209784,0.22439266590293622,9.27864640243778,9.121173380874202,9.432018170838804,-17.590827964171368,-17.84966987257098,-17.320304289764216,0.0004762086186377841,-0.0009348329610384879,-0.8698977175476954
3490311838883824000,3.1351237778804952,2.246206510828682,4.747846621840652,2.5839113984092927,2.0141153660314117,3.2816958006297416,-116.83506510760519,-147.91001512933695,-90.55161442563407,36.231915556524854,28.136452770624174,45.9718192731464,-17.93376447939099,5.646219518999698,-0.9892675434014369
3490312354279917952,1.5135693200966123,0.8189342328948442,2.5377976517697323,1.3147476851639346,0.8757923443321181,1.8723801659476718,13.759747657641874,8.93816212977637,20.609569145455616,-37.768256016577865,-54.15520753107795,-24.92465220026778,2.3357754231454457,-6.557666146549405,-0.8114199901788476
3490314106626603904,6.116616530233787,3.5476155620461025,10.578162146974583,3.186110583037787,2.446052924651587,3.992722359865725,-134.1535745429135,-169.76614336288492,-103.62700113014364,-12.600967599113279,-16.739296748728023,-9.291303792926985,-23.26850601737628,-2.135692746866987,0.7877304979372709
3490314140986352000,2.4134422164702585,1.5546855659577672,3.7125970966797204,2.3901957838784638,1.626384163563252,4.189460061657588,-42.8888971638507,-74.30632582711917,-28.691969833897755,-14.059039212285402,-23.11209975806378,-9.332349204766796,-24.532392111520053,-7.473169085996136,0.9046919419180185
3490314140986948992,2.956868493193843,1.3503422819978803,6.217694825168024,1.6005246159906537,1.0581777110356916,2.4031957044711283,-85.15283273143942,-125.37868636390937,-57.99391472547766,-13.601116377024665,-25.10705920564554,-6.023232316941455,-19.794548367517557,-3.0434613638142167,0.4758140054971598
3490314278425294592,2.172872237299697,1.60907356939865,3.1554966199802412,2.3603579615465757,1.7509196086873258,3.446186260146497,-47.41721161029499,-70.57402283893283,-35.42483252416967,-15.192970770466813,-22.804993596389835,-11.48350239450676,-14.690353788682996,-4.606625551591456,0.9503462441115346
3490314969916933760,2.097731502784187,1.9287925767114866,2.314569471462869,2.0428731822310637,1.9087578239331906,2.219880389528361,-12.083287697472553,-13.188438360359752,-11.107921143044736,-50.76211914232542,-55.12441313365432,-47.28943622017616,-0.14385588352912074,-0.5813982950712804,0.928296322019341
3490315416593043200,1.321040164907416,1.2370676011191282,1.4327828868914525,1.3533330126769947,1.249161453945,1.4647262646087558,-64.97904762764432,-70.23883454937014,-60.012577656248034,-3.041931259086388,-3.4278264257491027,-2.670067419173643,-0.5144079129201965,-0.02148285165448602,0.5661055346082924
3490316000707498624,3.326832866352278,1.6103739697618222,6.788493918540228,1.7608933699574985,1.2298983851446097,2.4956677739856943,-85.25406707332687,-121.62587443368153,-58.76933430448258,48.11059935557432,33.0970696659053,68.682198362061,-18.666585022561968,10.524876115265965,-0.9646313688133652
3490316241226827264,1.936256085469362,1.504273951782808,2.57997872526667,1.8848260593716808,1.5364894248427228,2.3962641820429122,-40.573039953788424,-51.560590610487424,-32.83514518673651,-43.540231468950665,-55.17879983612517,-35.37732952503603,-4.94622791962355,-5.103975817802307,0.9858074232633873
3490316859702121088,0.7766444828298508,0.7517738035514144,0.8081595615896066,0.7816563745250924,0.7529148402594291,0.8158840057200799,-3.367034366308503,-3.6144794478407203,-3.1517464330028147,-32.41869090292908,-33.76122370791474,-31.233198945685793,-0.005293076606856459,-0.04140747803129246,0.7288220734482821
3490316962780533376,3.5035661186752955,1.5505736153285943,7.003790071135184,2.7491522292284785,1.7101876328032513,4.324524180031755,-50.58414451017698,-78.83471034261083,-30.97499798647734,-25.9720798461982,-41.023354794637335,-15.935971099442648,-26.4379199176214,-12.646373886160085,0.7542070535658151
3490318921285686912,2.1267388689175233,0.751836843736576,4.903628398103006,1.2670408903976083,0.8075569760721444,1.925163043459309,-88.57328579380808,-132.1029142262888,-54.756534609731375,-1.4078293559016268,-12.715641994785534,10.17198258582524,-19.57256558194804,-0.05133569006380352,-0.1798118338106382
3490321012934100736,0.4384232277203594,0.37391925849130714,0.5552604764968614,0.4623552815680261,0.38757309890160024,0.5867065188384942,-74.0995065191961,-93.87862720109635,-62.15697517270197,-5.096315056565558,-6.32605745757489,-4.246321817514161,-1.474896578997051,-0.08591381283694817,0.8225395126768287
3490321081653561984,0.45669966375740856,0.33431719417849315,0.660277066534634,0.5318887655019133,0.38473630939956127,0.8219128832736653,-30.24304389991738,-47.30361725407895,-21.68001320067491,-16.491065636955593,-24.454834341758644,-12.343184692796436,-2.470833637919305,-1.1970472077213072,0.9789132152705752
3490321498265528192,1.9776997209297924,1.3664462807930933,3.0607019581018973,2.266766794998695,1.5872600043532814,3.3937362551343466,-63.41870149842952,-95.77873864405441,-45.164704065513654,-0.9971503166419766,-2.721621531042415,0.5171572262661838,-21.839831634393892,-0.05496148044011295,0.07243978592037491
3490322219821246080,1.5189784106370006,1.2922586313042013,1.8830732427644545,1.4669558521931338,1.235560686360056,1.7102872304992043,45.66391789255349,38.74477281584572,53.16758873579645,-53.09439400437408,-61.70332313559106,-44.73437203198692,1.6191344120244715,-1.8835193401044472,-0.990186574582243
3490323147532981888,0.8552850414274761,0.7647074348133085,0.9717226754292406,0.866130861007568,0.7598832968232051,0.9805793877859663,-28.498010170309485,-32.501720772497045,-24.865314039855615,-52.006211109042326,-58.74804367218154,-45.8402326640646,-0.3823769899364137,-0.6558139892686847,0.989226304219791
3490323834727747456,3.138274753861546,1.6569716010787918,5.874531525895264,2.505175030334609,1.6682487435142668,3.679215155373787,-36.686995500703915,-56.088906459580194,-22.663194228710587,45.5035396668855,29.609615876656356,66.7700127287505,-14.467124668563939,16.558639255302094,-0.8461274072164731
3490324174030140800,2.6373765485460368,1.2189765520370248,6.265878496102831,0.7478395842511585,0.6382768512030567,0.9036104517429369,-38.751247212240045,-46.781391650722185,-32.709637784029105,-96.34253121116157,-116.25165771249804,-82.85213754838237,-0.9052325859209749,-2.19441559913015,0.9654948319932878
3490325410980546304,1.4401759608187206,0.775027488978511,2.466795856487789,0.9137697676567358,0.6863516731463257,1.2458825227788488,-36.89967357455733,-50.73253114296556,-27.439010871504145,49.550221626014334,36.78736320930946,66.96740294323696,-3.049535626711754,4.021025917587746,-0.970069790407441
3490325754577929600,0.35187065849341587,0.3359724498805268,0.3708374151165931,0.3509524651812383,0.33323462274454474,0.3699865404660426,-8.122406511764844,-8.672262569945463,-7.576250154703897,-15.665108515093525,-16.512520020484253,-14.845972164827757,-0.009315570702266854,-0.01530456499162912,0.8818214602413629
3490326068112066304,1.5230521387837785,1.2986571284232682,1.8867789567343536,1.590240276668647,1.3389311069293022,1.8956655641892162,-82.81195303739567,-99.38763282078244,-69.35453695387808,-11.335494174797525,-13.344494098501139,-9.647671677690086,-3.6434167377588342,-0.45761129486010976,0.9527461153195611
3490326544851925376,0.9301739462193056,0.7940130982050235,1.1717797731974235,1.0449763584607696,0.8340463321518214,1.394854639530388,-28.71334359048388,-38.76854288598023,-22.63553781052764,-7.743066180748732,-10.230059855485491,-6.28152108219703,-1.910430534909956,-0.45952594346572007,0.9136694395340019
3490326579211671296,2.078259984858802,1.685063139646153,2.7264767691975407,2.0299431189655097,1.605690250525579,2.556889040662978,-98.23796377454163,-124.28151360636424,-77.2239456512383,15.314810331948571,11.942925942124372,19.815218583653074,-13.204808856954406,2.1572584469917073,-0.9830276463359023
